,brand,model,biz30day,total_sold_price,submarket,target_score,sku
352,joyoung/九阳, JYL-Y18,85.0,104550.0,{'4': '婴儿辅食'},"{'质量': {'声音': 1.0, '噪音': 1.0, '质量': 1.0, '糊锅': 1.0}, '款式': {'款式': 1.0}, '功能': {'机型': 1.0, '豆浆': 3.0, '转速': 1.0, '米糊': 1.0, '豆子': 1.0}, '服务': {'包装': 4.0, '服务态度': 2.0, '客服': 1.0, '实体店': -1.0, '态度': 1.0, '店家': 1.0}}","{'书名': 'Joyoung/九阳 JYL-Y18/Y60/Y20高速破壁加热调理料理机磨粉三杯', '颜色分类': '黑色', '产品功能': '榨汁 绞肉 碎冰 搅拌 制奶昔 混合', '适用人数': '4-5人'}"
353,joyoung/九阳, JYL-Y20,83.0,104164.0,"{'6': '智能', '3': '全自动', '4': '婴儿辅食'}","{'质量': {'工艺': 1.0, '质量': 13.0, '声音': 27.0, '噪音': 3.0, '挺好': 1.0, '杂音': -1.0, '气味': -1.0}, '款式': {'颜值': 1.0}, '功能': {'豆浆': 11.0, '水果汁': 1.0, '米糊': 5.0, '转速': 2.0, '转数': 1.0, '果汁': 1.0, '苹果泥': 1.0, '榨汁': 1.0}, '服务': {'包装': 3.0, '京东': 1.0, '客服': 3.0, '店家': 3.0, '专柜': 0.0, '态度': 3.0, '服务态度': 4.0, '卖家': 1.0}, '物流': {}}","{'书名': 'Joyoung/九阳JYL-Y20料理机多功能破壁机加热豆浆辅食全自动家用', '颜色分类': '黑色', '产品功能': '榨汁 绞肉 碎冰 搅拌 制奶昔 混合', '适用人数': '5人及以上'}"
354,joyoung/九阳, JYL-Y29,36.0,20757.5,"{'4': '婴儿辅食', '3': '全自动'}",{'服务': {'服务态度': 1.0}},"{'书名': 'Joyoung/九阳 JYL-Y29加热破壁料理机多功能搅拌机家用婴儿辅食机', '颜色分类': 'JYL-Y29+联保维修发票 研磨杯', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉 切丝 切片', '适用人数': '5人及以上'}"
355,joyoung/九阳, JYL-Y3,80.0,45520.0,"{'3': '全自动', '4': '婴儿辅食'}","{'质量': {'质量': 6.0, '挺好': 1.0, '声音': 0.0, '商品': 1.0}, '功能': {'榨汁机': 1.0, '豆浆': 2.0}, '服务': {'客服': 1.0, '服务态度': 1.0, '态度': 1.0, '客户服务': 1.0}, '物流': {'运费': -1.0}}","{'书名': 'Joyoung/九阳 JYL-Y3破壁料理机搅拌家用全自动多功能婴儿辅食', '颜色分类': '红色', '产品功能': '酱汁、冰沙、浓汤、坚果、豆浆\xa0榨汁\xa0干磨\xa0搅拌\xa0制奶昔\xa0绞肉', '适用人数': '5人及以上'}"
356,joyoung/九阳, JYL-Y6,3.0,2097.0,{'4': '婴儿辅食'},{'质量': {'质量': 2.0}},"{'书名': 'Joyoung/九阳 JYL-Y6多功能料理机破壁家用养生机辅食搅拌机豆浆', '颜色分类': '黄色', '产品功能': '酱汁、冰沙、浓汤、坚果\xa0榨汁\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '4-5人'}"
357,joyoung/九阳, JYL-Y60,123.0,152679.91,"{'1': '预约定时', '4': '婴儿辅食'}","{'质量': {'噪音': 1.0, '质量': 5.0, '声音': 5.0, '挺好': 1.0}, '款式': {'款式': 1.0}, '功能': {'转速': 1.0, '豆子': 1.0, '果汁': 1.0, '米糊': 1.0, '豆浆': 2.0}, '服务': {'服务态度': 2.0, '实体店': 1.0, '有问必答': 1.0, '客服': 2.0, '售后服务': -1.0}, '物流': {}}","{'书名': 'Joyoung/九阳 JYL-Y60带加热预约定时破壁料理机调理养生机正品', '颜色分类': '黄色', '产品功能': '榨汁 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '4-5人'}"
358,joyoung/九阳, JYL-Y8 PLUS,52.0,40687.0,"{'3': '全自动', '6': '智能', '4': '婴儿辅食'}","{'质量': {'真品': 1.0, '质量': 2.0, '声音': 1.0}, '款式': {}, '功能': {'豆浆': 1.0}, '服务': {'包装': 1.0}}","{'书名': 'Joyoung/九阳 JYL-Y8 PLUS营养智能破壁料理机多功能果汁机搅拌机', '颜色分类': '咖啡色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌', '适用人数': '4-5人'}"
359,joyoung/九阳, JYL-Y910,5.0,7195.0,"{'4': '婴儿辅食', '3': '全自动'}",,"{'书名': 'Joyoung/九阳 JYL-Y910加热破壁料理机全自动辅食家用多功能豆浆', '颜色分类': '黑色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '5人及以上'}"
360,joyoung/九阳, JYL-Y912,24.0,16440.0,"{'4': '婴儿辅食', '6': '智能', '3': '全自动'}","{'质量': {'质量': 1.0, '声音': 1.0}, '服务': {'服务态度': 1.0, '包装': 2.0}}","{'书名': 'Joyoung/九阳 JYL-Y912家用全自动多功能破壁料理机养生豆浆榨汁', '颜色分类': '红色', '产品功能': '榨汁', '适用人数': '5人及以上'}"
361,joyoung/九阳, JYL-Y915,11.0,6581.63,{'6': '智能'},,"{'书名': 'Joyoung/九阳 JYL-Y915加热破壁机搅拌机家用Y912智能JYL-Y7', '颜色分类': '红色', '产品功能': '五谷豆浆 汤 糊 杂粮粥 果汁 酱料 温热', '适用人数': '5人及以上'}"
362,joyoung/九阳, JYL-Y917,10.0,9551.0,"{'3': '全自动', '4': '婴儿辅食'}","{'质量': {'声音': 2.0}, '款式': {'触屏': 1.0}, '功能': {'豆浆': 1.0}, '服务': {'卖家': 1.0, '包装': 1.0}}","{'书名': 'Joyoung/九阳 JYL-Y917破壁料理机搅拌加热家用全自动多功能辅食', '颜色分类': '玫瑰金', '产品功能': '榨汁 绞肉 碎冰 搅拌 制奶昔 混合', '适用人数': '5人及以上'}"
363,joyoung/九阳, JYL-Y92,1.0,759.0,{'3': '全自动'},,"{'书名': 'Joyoung/九阳 JYL-Y92破壁机加热家用全自动多功能榨汁养生机豆浆', '颜色分类': '黑色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '4-5人'}"
364,joyoung/九阳, JYL-Y99,2.0,798.0,"{'4': '婴儿辅食', '6': '智能', '3': '全自动'}","{'质量': {'质量': 1.0, '声音': 2.0}, '服务': {'态度': 1.0, '服务态度': -1.0}}","{'书名': 'Joyoung/九阳 JYL-Y99九阳破壁机料理机加热家用豆浆调理冷热双杯', '颜色分类': 'JYL-Y15单杯破壁机 JYL-Y99双杯破壁机', '产品功能': '绞肉 碎冰 干磨 搅拌 绞肉', '适用人数': '4-5人'}"
365,joyoung/九阳, JYS-A800,16.0,1519.0,{'4': '婴儿辅食'},"{'质量': {'声音': 1.0, '挺好': 1.0, '质量': 2.0}, '功能': {'用途': 0.0, '食物': 1.0, '绞肉': 1.0}, '服务': {'包装': 1.0}, '物流': {}}","{'书名': 'Joyoung/九阳 JYS-A800多功能家用电动绞肉料理机搅拌机婴儿辅食', '颜色分类': '专柜YZ01+保修单', '产品功能': '切菜 绞肉 搅拌 打蛋 混合 绞肉', '适用人数': '1-3人'}"
366,joyoung/九阳, JYS-A950,110.0,18846.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'质量': 178.0, '玻璃碗': 4.0, '声音': 15.0, '慎重考虑': 1.0, '挺好': 32.0, '刀头': 2.0, '噪音': 3.0, '都是泥': -1.0, '刮刀': 2.0, '玻璃': 13.0, '原理': 1.0, '盖子': 3.0, '底座': 2.0, '实用性': 0.0, '商品': 3.0, '橡胶': 1.0, '刀子': 0.0, '间隙': 1.0, '胶圈': 1.0, '塑料味': 0.0, '粗细': 2.0, '性能': 1.0, '清洗液': 1.0, '物件': 1.0, '使用寿命': 1.0, '工艺': 1.0, '行货': 2.0, '塑料袋': 1.0, '实物': 1.0, '燥音': 1.0}, '款式': {'颜值': 1.0, '分量': 0.0, '够大': 2.0, '大小': 2.0, '塑料': 0.0, '外形': 2.0, '美观大方': 1.0, '机身': 1.0, '容量大': 2.0, '升级版': 1.0, '玻璃体': 1.0, '产品设计': 1.0}, '功能': {'碎肉': 2.0, '绞肉机': 34.0, '肉馅': 14.0, '绞肉': 72.0, '苹果泥': 1.0, '省时省力': 2.0, '剁肉': 0.0, '垫圈': 1.0, '肉质': 2.0, '速度快': 6.0, '辅食': 0.0, '肉块': 1.0, '功率': 5.0, '芹菜': -1.0, '饺子馅': 3.0, '韭菜': -2.0, '转速': 1.0, '牛肉': 1.0, '功能性': 1.0, '很给力': 2.0, '羊肉': 1.0, '萝卜': 1.0, '食物': 0.0, '效率': 1.0, '饺子': 2.0, '碎冰': 1.0, '丸子': 1.0, '手机': -1.0, '水果': 1.0, '糖粉': 1.0, '食材': -1.0, '内包装': 1.0}, '服务': {'服务态度': 32.0, '态度': 33.0, '责任心': 1.0, '包装': 57.0, '客服': 14.0, '卖家': 7.0, '发票': 1.0, '实体店': 2.0, '好评': 33.0, '赠品': 4.0, '箱子': 1.0, '店家': 3.0, '包邮': 1.0, '亲们': 1.0, '盒子': -1.0, '配货': 1.0, '买家': 1.0, '产品包装': 1.0, '差评': -1.0, '外包装': -1.0, '客户': 1.0}, '物流': {'邮政': -1.0, '小哥': 2.0, '天天快递': -1.0, '等待时间': 1.0}}","{'书名': 'Joyoung/九阳 JYS-A950九阳料理机多功能家用全自动绞肉机碎肉', '颜色分类': '白色', '产品功能': '捣肉  磨肉  宝宝辅食\xa0切菜\xa0绞肉\xa0碎冰\xa0搅拌\xa0打蛋\xa0混合\xa0绞肉', '适用人数': '1-3人'}"
367,joyoung/九阳, JYZ-Y20,37.0,25707.6,"{'3': '全自动', '4': '婴儿辅食'}","{'质量': {'声音': 1.0, '噪音': -1.0, '挺好': 1.0}, '服务': {'好评': 1.0, '卖家': 1.0, '淘宝': 1.0}}","{'书名': 'Joyoung/九阳 JYL-Y20/Y6/Y8料理机多功能破壁机加热豆浆全自动', '颜色分类': '黑色', '产品功能': '捣肉  磨肉  宝宝辅食\xa0切菜\xa0绞肉\xa0碎冰\xa0搅拌\xa0打蛋\xa0混合\xa0绞肉', '适用人数': '1-3人'}"
368,金正, JZM-2507,7.0,903.0,"{'4': '婴儿辅食', '3': '全自动'}",,"{'书名': '金正婴儿辅食料理机家用全自动果蔬多功能宝宝小型豆浆果汁搅拌机', '颜色分类': '红色', '产品功能': '榨汁 切菜 碎冰 干磨 搅拌 混合 绞肉', '适用人数': '1-3人'}"
369,金正, JZPB-100D02,5.0,2995.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'声音': 6.0}, '功能': {'果汁': 1.0, '豆浆': 3.0}, '服务': {'态度': 0.0}}","{'书名': '金正 JZPB-100D02 破壁料理机加热家用全自动多功能搅拌豆浆辅食', '颜色分类': '紫色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0和面\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
370,金正, JZPB-809A,5.0,1495.0,"{'4': '婴儿辅食', '3': '全自动'}",,"{'书名': '金正 JZPB-809A破壁料理机家用全自动多功能豆浆搅拌养生辅食', '颜色分类': '白色', '产品功能': '榨汁\xa0绞肉\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '5人及以上'}"
371,金正, JZPB-810A,113.0,33787.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'声音': 11.0, '噪音': 2.0, '质量': 7.0, '盖子': -1.0, '底座': -1.0, '实物': 1.0}, '款式': {}, '功能': {'果汁': 3.0, '五谷杂粮': 0.0, '榨汁': 2.0, '豆浆': 3.0, '辣椒面': 1.0, '芝麻': 0.0, '功率': 1.0}, '服务': {'服务态度': 5.0, '包装': 1.0, '态度': 3.0, '赠品': -1.0, '差评': -1.0}, '物流': {}}","{'书名': '金正 JZPB-810A破壁料理机家用全自动婴儿辅食多功能搅拌豆浆商用', '颜色分类': '玫瑰金', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '5人及以上'}"
372,金正, JZPB-818A,11.0,4389.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'质量': 1.0, '声音': 1.0}, '款式': {'红色': 1.0}, '功能': {'鱼汤': 1.0}, '服务': {'包装': 2.0}}","{'书名': '金正 JZPB-818A破壁机全自动多功能加热料理机豆浆搅拌机婴儿辅食', '颜色分类': '红色', '产品功能': '榨汁\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '5人及以上'}"
373,金正, JZPB-824B,1223.0,487977.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'质量': 35.0, '稳定性': 1.0, '声音': 29.0, '盖子': -1.0, '挺好': 3.0, '噪音': 0.0, '试一下': 1.0, '性能': 1.0, '玻璃': 1.0, '防滑垫': 1.0, '语法': 1.0, '实用性': 1.0}, '款式': {'外表': 1.0, '颜色': 1.0, '款式': 3.0, '大小': 1.0, '外观设计': 1.0, '按键': 1.0}, '功能': {'豆浆': 29.0, '转速': 2.0, '米糊': 1.0, '果汁': 0.0, '两用': 1.0, '很给力': 2.0, '米湖': 1.0, '功率': 1.0, '鱼汤': -1.0}, '服务': {'包装': 15.0, '服务态度': 9.0, '态度': 5.0, '店家': 1.0, '素质': -1.0, '赠品': 1.0, '卖家': 1.0, '说明书': 1.0}, '物流': {}}","{'书名': '金正 JZPB-824B破壁料理机加热家用全自动多功能搅拌豆浆奶昔养生', '颜色分类': '红色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔', '适用人数': '5人及以上'}"
374,金正, JZPB-950,6.0,2994.0,"{'3': '全自动', '4': '婴儿辅食'}",{'质量': {'噪音': 1.0}},"{'书名': '金正 JZPB-950破壁料理机加热家用全自动多功能豆浆搅拌婴儿辅食', '颜色分类': '红色', '产品功能': '榨汁\xa0碎冰\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '4-5人'}"
375,金正, JZPB-960,9.0,4451.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'声音': 2.0, '真材实料': 1.0, '噪音': -1.0}, '服务': {'客服': 1.0, '服务态度': 1.0, '售后服务': 1.0}, '物流': {}}","{'书名': '金正 JZPB-960家用全自动多功能加热辅食破壁料理机养生搅拌豆浆', '颜色分类': '玫瑰金', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '4-5人'}"
376,金正, JZPB-963X,18.0,8982.0,"{'3': '全自动', '4': '婴儿辅食'}",{'服务': {'客服': 1.0}},"{'书名': '金正 JZPB-963X加热破壁料理机豆浆全自动家用多功能婴儿辅食果汁', '颜色分类': '红色', '产品功能': '榨汁\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '4-5人'}"
377,金正, JZR-R329,7.0,833.0,"{'5': '小容量', '4': '婴儿辅食'}",,"{'书名': '金正 JZR-R329辅食机婴儿宝宝料理机多功能家用小型迷你绞肉搅拌', '颜色分类': '粉色', '产品功能': '绞肉\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
378,金正, JZW-2507,53.0,8427.0,{'4': '婴儿辅食'},"{'质量': {'声音': 1.0, '质量': 1.0}, '功能': {'效率高': 1.0}}","{'书名': '金正 JZW-2507料理机家用多功能榨果汁打豆浆绞肉碎菜婴儿辅食机', '颜色分类': '粉色', '产品功能': '榨汁\xa0碎冰\xa0干磨\xa0搅拌\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
379,joyoung/九阳, L3-C1,8.0,752.0,"{'3': '全自动', '5': '小容量'}",,"{'书名': 'Joyoung/九阳 L3-C1便携式榨汁家用全自动果蔬多功能迷你果汁杯', '颜色分类': '白色', '产品功能': '干磨\xa0搅拌', '适用人数': '5人及以上'}"
380,midea/美的, MJ-BL1015A升级BL1507A,41.0,56908.0,{'3': '全自动'},"{'质量': {'质量': 1.0, '声音': 3.0}, '功能': {'豆浆': 2.0, '果汁': 1.0, '胡萝卜': -1.0}}","{'书名': '美的MJ-BL1015A升级BL1507A 真空破壁机加热搅拌家用多功能料理', '颜色分类': '美的正品 假一赔十 全国联保', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉', '适用人数': '4-5人'}"
381,midea/美的, MJ-BL10K21,7.0,3577.0,{'3': '全自动'},,"{'书名': 'Midea/美的 MJ-BL10K21/BL10K11破壁机加热家用全自动多功能搅拌', '颜色分类': '红色', '产品功能': '碎冰 搅拌 混合 绞肉', '适用人数': '4-5人'}"
382,midea/美的, MJ-BL10S11,2.0,1516.0,{'3': '全自动'},{'质量': {'质量': 1.0}},"{'书名': 'Midea/美的 MJ-BL10S11加热破壁机多功能家用真破壁料理机搅拌机', '颜色分类': '咖啡色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 绞肉', '适用人数': '5人及以上'}"
383,midea/美的, MJ-BL1206A,62.0,102658.2,"{'3': '全自动', '4': '婴儿辅食'}","{'质量': {'商品': 1.0, '黄豆': 0.0, '质量': 1.0, '声音': -1.0, '噪音': 1.0}, '功能': {'豆浆': 2.0, '食材': 1.0, '蔬菜汁': 1.0, '果汁': 1.0}, '服务': {'买家': 1.0, '态度': 1.0, '客服': 1.0, '卖家': 1.0, '店主': 1.0, '包装': 1.0, '服务态度': 1.0}}","{'书名': 'Midea/美的 MJ-BL1206A 加热破壁机家用料理搅拌机豆浆粥汤果蔬', '颜色分类': '灰色', '产品功能': '婴儿糊、玉米汁、罗宋汤、芝麻糊、冰沙、浓豆浆、杂粮粥\xa0榨汁', '适用人数': '4-5人'}"
384,midea/美的, MJ-BL12K31,90.0,155070.0,"{'3': '全自动', '4': '婴儿辅食'}","{'质量': {'声音': 1.0, '质量': 1.0}, '功能': {'豆浆': 2.0, '米糊': 1.0}, '服务': {'包装': 2.0, '客服': 2.0, '服务态度': 1.0, '态度': 1.0, '客户': 1.0}}","{'书名': 'Midea/美的 MJ-BL12K31破壁机加热家用多功能全自动料理豆浆辅食', '颜色分类': 'BL12K31 BL12K31加精磨杯', '产品功能': '婴儿糊、玉米汁、罗宋汤、杂粮粥、绿豆沙、浓汤、瘦肉粥\xa0榨汁\xa0制奶昔', '适用人数': '4-5人'}"
385,midea/美的, MJ-BL1503B,80.0,137420.25,"{'3': '全自动', '4': '婴儿辅食'}","{'质量': {'杂音': 1.0, '噪音': 1.0, '质量': 1.0, '声音': 3.0}, '款式': {'很漂亮': 1.0}, '功能': {'豆浆': 4.0, '西洋参': 0.0, '米糊': 1.0, '豆渣': -1.0, '功率': 2.0, '鱼汤': 1.0}, '服务': {'服务态度': 1.0, '包装': 1.0}, '物流': {}}","{'书名': 'Midea/美的 MJ-BL1503B破壁机料理机家用多功能加热全自动辅食机', '颜色分类': 'BL1503B【裸机】+普通快递 BL1015A+普通快递 BL1503B【裸机】+顺丰快递 BL1503B【加购不锈钢杯】+顺丰 BL1503B【加购不锈钢】+普通 BL1015A+顺丰快递', '产品功能': '快速豆浆、杂粮粥、果蔬汁、罗宋汤、', '适用人数': '4-5人'}"
386,midea/美的, MJ-BL25B12,1.0,129.0,{'4': '婴儿辅食'},,"{'书名': 'Midea/美的搅拌机MJ-BL25B12多功能家用料理机婴儿辅食绞肉果汁机', '颜色分类': 'BL25B12【顺丰速运】 BL25B12【普通快递】', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 绞肉', '适用人数': '1-3人'}"
387,midea/美的, MJ-BL25B2,1568.0,159179.28,"{'3': '全自动', '4': '婴儿辅食'}","{'质量': {'质量': 222.0, '嗓音': 1.0, '声音': 154.0, '损失': -1.0, '好评率': 1.0, '物美': 1.0, '挺好': 45.0, '吸盘': 7.0, '实用性': -2.0, '底座': -1.0, '滤网': -1.0, '噪音': 14.0, '盖子': 2.0, '塑料味': 2.0, '样品': 1.0, '商品': 4.0, '实物': 5.0, '吸附力': 1.0, '粗细': -1.0, '燥音': 1.0, '噪声': 0.0, '刀头': 2.0, '杂音': 1.0, '使用寿命': 1.0, '朋友们': 1.0, '很稳': 1.0}, '款式': {'分量': 1.0, '样式': 2.0, '外形': 2.0, '美观大方': 3.0, '大小': 7.0, '塑料': 2.0, '机身': -1.0, '款式': 1.0, '很漂亮': 3.0, '第一印象': 1.0, '够大': 1.0, '杯座': 1.0}, '功能': {'榨汁': 20.0, '苹果': 1.0, '胡萝卜': -1.0, '渣渣': 3.0, '瓜果': 1.0, '榨汁机': 24.0, '果汁': 27.0, '转速': 1.0, '豆浆': 5.0, '蔬菜汁': 1.0, '绞肉': 3.0, '西瓜籽': -1.0, '功率': 5.0, '食物': 1.0, '出汁': 1.0, '水果': 1.0, '苹果汁': 4.0, '水果汁': 1.0, '西瓜汁': 1.0, '芝麻': 0.0, '蒜蓉': 1.0, '用途': 2.0, '过滤网': 1.0, '效率': 2.0, '蒜汁': 1.0, '速度快': 1.0, '芍药': 3.0, '辅食': 1.0, '米糊': 2.0, '苹果泥': 1.0, '果肉': 1.0, '碎冰': 1.0, '很给力': 1.0, '果酱': 2.0, '辣椒面': 1.0, '米粉': 1.0, '石竹': 1.0, '订单': -2.0, '小米': 0.0, '苹果梨': -1.0, '百合': 3.0, '红薯': 1.0}, '服务': {'态度': 53.0, '包装': 90.0, '服务态度': 42.0, '客服': 38.0, '店家': 3.0, '差评': -1.0, '实体店': 2.0, '包装盒': 1.0, '卖家': 12.0, '信誉': 1.0, '客户': 1.0, '五星': 1.0, '诚意': -1.0, '发票': 0.0, '亲们': 1.0, '店主': 0.0, '赠品': -1.0, '包裹': -1.0, '包邮': 1.0, '睡莲': 2.0, '说明书': 1.0, '好评': 1.0, '苏宁': 1.0, '铃兰': 1.0}, '物流': {'小哥': 2.0, '物流配送': -1.0}}","{'书名': 'Midea/美的 MJ-BL25B2料理机果汁机搅拌机多功能婴儿辅食家用电动', '颜色分类': '蓝色', '产品功能': '榨汁\xa0绞肉\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
388,midea/美的, MJ-BL45J11,8.0,3992.0,{'6': '智能'},{'质量': {'声音': 1.0}},"{'书名': 'Midea/美的MJ-BL45J11搅拌机智能研磨料理机绞肉切片切丝机果汁机', '颜色分类': '蓝色', '产品功能': '搅拌', '适用人数': '1-3人'}"
389,midea/美的, MJ-BL80Y21,19.0,8768.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'质量': 3.0, '滋味': 1.0}, '功能': {'豆浆': 1.0, '果汁': 1.0}, '服务': {'店家': 1.0, '态度': 1.0}, '物流': {}}","{'书名': 'Midea/美的 MJ-BL80Y21多功能全自动破壁机料理机家用玻璃搅拌机', '颜色分类': 'BL80Y21+普快 BL80Y21+顺丰', '产品功能': '果蔬,五谷,研磨,冰沙,营养破壁,点动清洗 榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '5人及以上'}"
390,midea/美的, MJ-BLBL1206A,130.0,141765.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'声音': 11.0, '质量': 8.0, '噪音': 2.0}, '款式': {'颜值': 1.0}, '功能': {'豆浆': 6.0, '豆渣': -1.0, '米糊': 3.0, '橙子': 1.0, '猕猴桃': 1.0, '梨汁': 1.0, '果汁': 1.0, '豆汁': 1.0, '研磨机': 1.0}, '服务': {'包装': 3.0, '赠品': 1.0, '服务态度': 1.0, '态度': 0.0}, '物流': {}}","{'书名': 'Midea/美的MJ-BL1206A/BL12K31婴儿自动多功能加热辅食破壁料理机', '颜色分类': 'BL80Y21+普快 BL80Y21+顺丰', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉 切丝 切片', '适用人数': '4-5人'}"
391,midea/美的, MJ-LZ15Easy209,367.0,80373.0,"{'3': '全自动', '5': '小容量', '4': '婴儿辅食'}",,"{'书名': '美的家用全自动果蔬多功能榨果汁杯水果小型便携式料理机', '颜色分类': '白色', '产品功能': '榨汁\xa0切菜\xa0碎冰\xa0搅拌', '适用人数': '1-3人'}"
392,midea/美的, MJ-PB80Easy210,2.0,2598.0,"{'4': '婴儿辅食', '3': '全自动'}",,"{'书名': 'Midea/美的 MJ-PB80Easy210破壁料理机家用多功能加热全自动辅食', '颜色分类': 'MJ-PB80Easy210+普快 MJ-PB80Easy210+顺丰 MJ-PB80Easy210 加不锈钢杯+普快 MJ-PB80Easy210 加不锈钢杯+顺丰', '产品功能': '榨汁 干磨 搅拌 混合 绞肉 切丝 切片', '适用人数': '4-5人'}"
393,midea/美的, MJ-Power701,151.0,304069.0,{'3': '全自动'},,"{'书名': 'Midea/美的 MJ-Power701/702/703破壁料理机加热多功能全自动搅拌', '颜色分类': 'Power701【顺丰】【双杯】 Power702【顺丰】【双杯】 Power703【顺丰】【双杯】 注意！请配合破壁机拍下 WBL1021S【顺丰】【单杯】 WBL1022S【顺丰】【单杯】', '产品功能': '绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '4-5人'}"
394,midea/美的, MJ-WBL1008Q,26.0,17288.0,"{'4': '婴儿辅食', '3': '全自动'}","{'功能': {'豆浆': 1.0}, '服务': {'买家': 1.0}}","{'书名': 'Midea/美的 MJ-WBL1008Q加热破壁机多功能家用料理机搅拌婴儿辅食', '颜色分类': 'MJ-WBL1008Q MJ-WBL1008Q+不锈钢研磨杯 MJ-BL10S11 MJ-BL10S11+不锈钢研磨杯', '产品功能': '豆浆 婴儿糊、果蔬、绵粥、 浓汤、加热、电动 清洗', '适用人数': '4-5人'}"
395,midea/美的, MJ-WBL1021W,1.0,699.0,{'3': '全自动'},"{'质量': {'质量': 4.0, '声音': 4.0, '很稳': 1.0, '噪音': 1.0}, '款式': {'颜色': 1.0}, '功能': {'鱼汤': 1.0, '一块': 1.0, '豆浆': 1.0, '转速': 1.0, '西瓜汁': 1.0, '榨汁': 1.0}, '服务': {'客服': 0.0, '态度': 3.0, '包装': 1.0, '服务态度': 11.0, '赠品': 5.0, '天猫': 1.0, '店铺': 1.0, '卖家': 1.0}, '物流': {}}","{'书名': 'Midea/美的 MJ-WBL1021W全自动破壁机料理机多功能家用搅拌机', '颜色分类': 'WBL1021W【全国联保】', '产品功能': '点动,冰沙,五谷,研磨,果蔬\xa0榨汁\xa0碎冰\xa0干磨', '适用人数': '2-5人'}"
396,midea/美的, MJ-WBL1022S,2.0,2058.0,"{'3': '全自动', '4': '婴儿辅食'}",,"{'书名': 'Midea/美的 MJ-WBL1022S全自动多功能加热辅食破壁料理机', '颜色分类': 'WBL1021W【全国联保】', '产品功能': '榨汁 搅拌 混合', '适用人数': '4-5人'}"
397,midea/美的, MJ-WBL1031S,2.0,1309.4,"{'3': '全自动', '4': '婴儿辅食'}",,"{'书名': 'Midea/美的WBL1031S /WBL1022S/WBL1021S破壁机加热家用料理机', '颜色分类': 'WBL1021W【全国联保】', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '4-5人'}"
